borough_y,sale_price,yearbuilt,lotarea,bldgarea,resarea,comarea,unitsres,unitstotal,numfloors,latitude,longitude,landuse,bldgclass,building_age
BX,700000,1901.0,2881.0,2748.0,2748.0,0.0,1.0,1.0,2.75,40.8327586,-73.927568,1.0,A1,124.0
BX,564000,1899.0,1944.0,1462.0,932.0,0.0,1.0,1.0,2.0,40.8401882,-73.9227243,1.0,A5,126.0
BX,625000,1899.0,2185.0,1304.0,1304.0,0.0,1.0,1.0,2.0,40.8338965,-73.9300819,1.0,A1,126.0
BX,1200000,1920.0,3153.0,2142.0,2142.0,0.0,1.0,1.0,2.0,40.8465717,-73.9139881,1.0,A2,105.0
BX,554000,1901.0,710.0,1096.0,1096.0,0.0,1.0,1.0,2.0,40.8424906,-73.9221868,1.0,A5,124.0
BX,1350000,1910.0,1260.0,1392.0,1392.0,0.0,1.0,1.0,2.0,40.8425538,-73.9222156,1.0,A5,115.0
BX,550000,1925.0,2323.0,1450.0,1450.0,0.0,1.0,1.0,2.5,40.8524955,-73.9188893,1.0,A1,100.0
BX,850000,1989.0,2450.0,2350.0,1800.0,0.0,1.0,1.0,2.0,40.8489519,-73.9225587,1.0,A5,36.0
BX,835000,1899.0,1476.0,1518.0,1518.0,0.0,2.0,2.0,2.0,40.8412812,-73.9236627,1.0,B2,126.0
BX,850000,1930.0,2125.0,2226.0,2226.0,0.0,2.0,2.0,2.0,40.8405212,-73.9241768,1.0,B1,95.0
BX,1300000,1901.0,5000.0,2174.0,2174.0,0.0,2.0,2.0,2.75,40.834091,-73.9294168,1.0,B3,124.0
BX,1644000,2025.0,3514.0,21314.0,21314.0,0.0,32.0,32.0,8.0,40.8466512,-73.9139302,3.0,D1,0.0
BX,459463,1920.0,2187.0,700.0,700.0,0.0,2.0,2.0,1.0,40.83919,-73.9200367,1.0,B3,105.0
BX,1250000,1920.0,2500.0,3910.0,3910.0,0.0,10.0,10.0,3.0,40.8470251,-73.9147357,2.0,C1,105.0
BX,642000,1930.0,3898.0,2192.0,2192.0,0.0,2.0,2.0,2.0,40.8524748,-73.9129756,1.0,B2,95.0
BX,999500,1920.0,3000.0,1444.0,1444.0,0.0,2.0,2.0,1.75,40.8524522,-73.9121153,1.0,B2,105.0
BX,885000,1910.0,2500.0,3288.0,3288.0,0.0,2.0,2.0,2.75,40.8506784,-73.9186096,1.0,B3,115.0
BX,750000,1920.0,2938.0,3542.0,2834.0,0.0,2.0,2.0,2.0,40.8534008,-73.9143336,1.0,B1,105.0
BX,910000,1930.0,3312.0,2487.0,2487.0,0.0,2.0,2.0,2.5,40.8533205,-73.9172255,1.0,B3,95.0
BX,790000,1930.0,1760.0,2008.0,2008.0,0.0,2.0,2.0,2.0,40.8530985,-73.91758,1.0,B1,95.0
BX,950000,1899.0,1983.0,2730.0,2730.0,0.0,3.0,3.0,3.0,40.8332556,-73.9278024,2.0,C0,126.0
BX,910000,1899.0,2142.0,2730.0,2730.0,0.0,3.0,3.0,3.0,40.8331431,-73.9279109,2.0,C0,126.0
BX,767250,1995.0,1743.0,2352.0,2352.0,0.0,3.0,3.0,3.0,40.8377715,-73.9248557,2.0,C0,30.0
BX,885000,1995.0,1709.0,2352.0,2352.0,0.0,3.0,3.0,3.0,40.837431,-73.9245851,2.0,C0,30.0
BX,1100000,2005.0,1584.0,3799.0,3799.0,0.0,3.0,3.0,3.0,40.8316736,-73.9306624,2.0,C0,20.0
BX,879000,2006.0,1205.0,3000.0,3000.0,0.0,3.0,3.0,3.0,40.8385225,-73.9275365,2.0,C0,19.0
SI,2226000,1910.0,2500.0,940.0,940.0,0.0,1.0,1.0,2.0,40.6118786,-74.0699196,1.0,A1,115.0
SI,2226000,1985.0,2500.0,1800.0,1800.0,0.0,3.0,3.0,1.0,40.611917,-74.0698476,2.0,C0,40.0
BX,625000,1935.0,2855.0,2860.0,2860.0,0.0,3.0,3.0,2.0,40.8441951,-73.9181946,2.0,C0,90.0
BX,1200000,1901.0,2500.0,3444.0,3444.0,0.0,3.0,3.0,3.0,40.8482895,-73.917304,2.0,C0,124.0
BX,985000,1993.0,2146.0,3000.0,3000.0,0.0,3.0,3.0,3.0,40.8508823,-73.9197515,2.0,C0,32.0
QN,1219000,1920.0,2500.0,1354.0,1354.0,0.0,2.0,2.0,2.0,40.7330649,-73.8790986,1.0,B3,105.0
BX,1030000,1920.0,2984.0,4020.0,3216.0,0.0,3.0,3.0,2.0,40.8531602,-73.9157075,2.0,C0,105.0
BK,5370300,1930.0,2500.0,3750.0,3750.0,0.0,6.0,6.0,3.0,40.7347288,-73.9573279,2.0,C2,95.0
BK,1115000,1899.0,2500.0,2400.0,2400.0,0.0,3.0,3.0,3.0,40.7344079,-73.9577322,2.0,C0,126.0
BK,2650000,1931.0,6375.0,4500.0,0.0,4500.0,0.0,1.0,2.0,40.7337029,-73.9518656,7.0,G9,94.0
BX,470000,2003.0,1570.0,3930.0,3930.0,0.0,4.0,4.0,4.0,40.8308037,-73.9308476,2.0,C3,22.0
BX,900000,1930.0,3285.0,3400.0,3400.0,0.0,4.0,4.0,2.0,40.8529087,-73.9170706,2.0,C3,95.0
BX,40637,1926.0,8769.0,30800.0,30800.0,0.0,36.0,36.0,5.0,40.8382057,-73.9256612,2.0,C6,99.0
BK,155000,1931.0,4000.0,4000.0,0.0,4000.0,0.0,1.0,1.0,40.7338427,-73.9514541,7.0,G2,94.0
BK,109900,1931.0,2500.0,1400.0,0.0,1400.0,0.0,1.0,2.0,40.7348929,-73.9555813,8.0,N9,94.0
BK,150000,1931.0,2500.0,1400.0,0.0,1400.0,0.0,1.0,2.0,40.7348929,-73.9555813,8.0,N9,94.0
BK,21044,1931.0,2500.0,1400.0,0.0,1400.0,0.0,1.0,2.0,40.7348929,-73.9555813,8.0,N9,94.0
BX,164000,1929.0,25623.0,106386.0,106386.0,0.0,119.0,119.0,7.0,40.8364701,-73.9242935,3.0,D4,96.0
BX,39000,1929.0,25623.0,106386.0,106386.0,0.0,119.0,119.0,7.0,40.8364701,-73.9242935,3.0,D4,96.0
BX,50248,1929.0,25623.0,106386.0,106386.0,0.0,119.0,119.0,7.0,40.8364701,-73.9242935,3.0,D4,96.0
BX,310000,1929.0,25623.0,106386.0,106386.0,0.0,119.0,119.0,7.0,40.8364701,-73.9242935,3.0,D4,96.0
BX,165000,1931.0,5791.0,27018.0,27018.0,0.0,25.0,25.0,6.0,40.8399123,-73.924716,3.0,D4,94.0
BX,185000,1928.0,22500.0,98700.0,98700.0,0.0,87.0,87.0,6.0,40.8473732,-73.9140594,3.0,D4,97.0
BX,1400000,1925.0,1200.0,1200.0,0.0,1200.0,0.0,1.0,1.0,40.8498593,-73.9169985,5.0,K1,100.0
BX,1400000,1925.0,7500.0,6300.0,0.0,6300.0,0.0,6.0,1.0,40.8497798,-73.9171142,5.0,K1,100.0
BX,545000,1931.0,2500.0,500.0,0.0,500.0,0.0,1.0,1.0,40.8332678,-73.9298947,10.0,G1,94.0
BX,600000,1926.0,2500.0,1525.0,0.0,1525.0,0.0,1.0,1.0,40.8374066,-73.9209423,7.0,G2,99.0
BX,3500000,1925.0,12114.0,24228.0,0.0,24228.0,0.0,5.0,2.0,40.849844,-73.9112151,7.0,G9,100.0
BK,4600000,1895.0,6095.0,13500.0,13500.0,0.0,21.0,21.0,3.0,40.7188003,-73.9430741,3.0,D9,130.0
BX,425000,1930.0,2500.0,2408.0,2408.0,0.0,1.0,1.0,2.0,40.8112095,-73.88629,1.0,A1,95.0
BK,307000,1901.0,1594.0,1768.0,1768.0,0.0,3.0,3.0,3.0,40.7137558,-73.9495822,2.0,C0,124.0
QN,830000,1930.0,2225.0,1152.0,1152.0,0.0,1.0,1.0,2.0,40.7177403,-73.8984297,1.0,A5,95.0
BX,1250000,1925.0,2500.0,2680.0,2680.0,0.0,2.0,2.0,2.0,40.819099,-73.8875374,1.0,B1,100.0
BX,900000,1899.0,2500.0,2392.0,2392.0,0.0,2.0,2.0,2.0,40.8195711,-73.8875222,1.0,B2,126.0
BK,1060000,1930.0,2500.0,2850.0,1900.0,950.0,2.0,3.0,3.0,40.7139144,-73.9482835,4.0,S2,95.0
BX,850000,2000.0,1963.0,1606.0,1606.0,0.0,2.0,2.0,2.0,40.8179006,-73.8857475,1.0,B1,25.0
BX,831855,1930.0,2900.0,4200.0,3360.0,0.0,2.0,2.0,2.0,40.8122689,-73.8890554,1.0,B1,95.0
BX,780000,1910.0,2500.0,2128.0,2128.0,0.0,2.0,2.0,2.0,40.8132069,-73.888353,1.0,B1,115.0
BX,915000,1930.0,2500.0,2692.0,2692.0,0.0,2.0,2.0,2.0,40.81377,-73.8859966,1.0,B1,95.0
BK,675000,1901.0,1140.0,2080.0,2080.0,0.0,3.0,3.0,3.0,40.7134071,-73.9494815,2.0,C0,124.0
BX,980000,2000.0,2100.0,3120.0,2340.0,0.0,3.0,3.0,3.0,40.8179668,-73.8861339,2.0,C0,25.0
BX,985000,2000.0,2030.0,3120.0,2340.0,0.0,3.0,3.0,3.0,40.8180712,-73.8861699,2.0,C0,25.0
BX,800000,1925.0,2500.0,2650.0,2650.0,0.0,3.0,3.0,2.0,40.8156521,-73.8880346,2.0,C0,100.0
BX,920000,2007.0,2022.0,3154.0,3154.0,0.0,3.0,3.0,3.0,40.8130714,-73.8873598,2.0,C0,18.0
QN,901000,1935.0,2300.0,2014.0,2014.0,0.0,2.0,2.0,2.0,40.7162225,-73.8984573,1.0,B2,90.0
QN,875000,1930.0,2000.0,2080.0,2080.0,0.0,2.0,2.0,2.0,40.7159677,-73.8989879,1.0,B1,95.0
BX,70000,1928.0,10933.0,55200.0,51200.0,4000.0,51.0,54.0,6.0,40.8165024,-73.887372,4.0,D7,97.0
BK,925000,1901.0,1667.0,2682.0,1788.0,0.0,3.0,3.0,2.0,40.7129125,-73.9482554,2.0,C0,124.0
BX,900000,1920.0,3633.0,2651.0,2651.0,0.0,1.0,1.0,2.5,40.8666288,-73.8989905,1.0,A1,105.0
BX,1200000,1920.0,3639.0,2899.0,2899.0,0.0,1.0,1.0,2.75,40.8667028,-73.8989253,1.0,A1,105.0
BX,995000,1928.0,3200.0,3537.0,3537.0,0.0,1.0,1.0,2.5,40.8662097,-73.8999492,1.0,A1,97.0
QN,599000,1930.0,4000.0,1785.0,1785.0,0.0,1.0,1.0,2.75,40.7123798,-73.8526995,1.0,A1,95.0
BX,370000,1910.0,2500.0,1136.0,1136.0,0.0,1.0,1.0,2.0,40.8649933,-73.905949,1.0,A5,115.0
BX,475000,1901.0,3559.0,2030.0,2030.0,0.0,1.0,1.0,2.0,40.8612991,-73.9095043,1.0,A5,124.0
BX,726000,1901.0,2500.0,2109.0,2109.0,0.0,1.0,1.0,2.5,40.870771,-73.9060927,1.0,A1,124.0
QN,730000,1925.0,2519.0,1200.0,1200.0,0.0,1.0,1.0,2.5,40.7107229,-73.8492332,1.0,A1,100.0
BX,650000,1899.0,2563.0,1100.0,0.0,0.0,2.0,2.0,1.0,40.8621386,-73.9023956,1.0,B3,126.0
BX,860000,1920.0,3000.0,3564.0,3564.0,0.0,2.0,2.0,3.0,40.8559045,-73.9080115,1.0,B9,105.0
BX,984000,1901.0,2500.0,2480.0,2480.0,0.0,2.0,2.0,2.0,40.8581187,-73.9070215,1.0,B1,124.0
BX,999000,1901.0,2994.0,1740.0,1740.0,0.0,2.0,2.0,2.0,40.8599568,-73.9058838,1.0,B2,124.0
BX,789144,1993.0,3500.0,2100.0,2100.0,0.0,2.0,2.0,3.0,40.8554034,-73.9094509,1.0,B1,32.0
BX,650000,1993.0,2012.0,2100.0,2100.0,0.0,2.0,2.0,3.0,40.8566162,-73.9089865,1.0,B1,32.0
BX,760000,1901.0,1600.0,1920.0,1920.0,0.0,2.0,2.0,3.0,40.8615642,-73.9046704,1.0,B3,124.0
BX,325000,1910.0,2323.0,2328.0,2328.0,0.0,2.0,2.0,2.0,40.8656398,-73.9044332,1.0,B2,115.0
BX,575000,1910.0,2323.0,2328.0,2328.0,0.0,2.0,2.0,2.0,40.8656398,-73.9044332,1.0,B2,115.0
BX,860000,1910.0,4250.0,2901.0,2901.0,0.0,2.0,2.0,2.75,40.8652992,-73.9041047,1.0,B2,115.0
BX,975000,1901.0,2500.0,3072.0,3072.0,0.0,2.0,2.0,3.0,40.861765,-73.9086722,1.0,B9,124.0
BX,800000,2002.0,2912.0,2680.0,2680.0,0.0,2.0,2.0,3.0,40.8561556,-73.9169291,1.0,B1,23.0
BX,753000,1901.0,2717.0,2460.0,2460.0,0.0,2.0,2.0,2.0,40.8608129,-73.9126466,1.0,B3,124.0
BX,438043,1910.0,2266.0,3170.0,3170.0,0.0,2.0,2.0,3.0,40.8612919,-73.9108781,1.0,B9,115.0
BX,650000,1910.0,2266.0,3170.0,3170.0,0.0,2.0,2.0,3.0,40.8612919,-73.9108781,1.0,B9,115.0
BX,659230,1910.0,2119.0,2200.0,2200.0,0.0,2.0,2.0,3.0,40.8609656,-73.9112943,1.0,B3,115.0
BX,850000,1910.0,3144.0,3312.0,3312.0,0.0,2.0,2.0,2.0,40.8688636,-73.9062183,1.0,B1,115.0
BX,450000,1901.0,2500.0,1995.0,1995.0,0.0,2.0,2.0,2.5,40.8711634,-73.9059113,1.0,B3,124.0
BX,515000,1901.0,2500.0,1995.0,1995.0,0.0,2.0,2.0,2.5,40.8711634,-73.9059113,1.0,B3,124.0
BX,318900,1910.0,2340.0,4095.0,4095.0,0.0,3.0,3.0,3.0,40.8554402,-73.9073614,2.0,C0,115.0
BX,11863,1901.0,4428.0,2796.0,2796.0,0.0,3.0,3.0,2.75,40.8690472,-73.9059035,2.0,C0,124.0
BK,7135420,1931.0,2500.0,4500.0,4500.0,0.0,6.0,6.0,3.0,40.7035781,-73.9203075,2.0,C2,94.0
SI,7135420,1984.0,1925.0,1650.0,0.0,1650.0,0.0,1.0,1.0,40.5983588,-74.0808524,5.0,O1,41.0
BK,7135420,1957.0,3100.0,8060.0,8060.0,0.0,8.0,8.0,4.0,40.7033916,-73.9204917,2.0,C1,68.0
BX,1100000,1933.0,3113.0,4080.0,4080.0,0.0,4.0,4.0,2.0,40.8605147,-73.9034608,2.0,C3,92.0
BX,1325000,1910.0,5000.0,2200.0,2200.0,0.0,4.0,4.0,2.0,40.8568376,-73.9078547,2.0,C3,115.0
BX,2085967,1912.0,7396.0,15515.0,15000.0,515.0,11.0,12.0,5.0,40.863504,-73.9039265,4.0,C7,113.0
BK,4947220,1945.0,1800.0,1224.0,1224.0,0.0,2.0,2.0,2.0,40.7066536,-73.9183923,1.0,B1,80.0
BX,5307800,2022.0,31767.0,120781.0,86087.0,34694.0,113.0,115.0,6.0,40.8666418,-73.9080545,4.0,D7,3.0
BX,7135420,1952.0,17784.0,86000.0,86000.0,0.0,86.0,86.0,6.0,40.8683784,-73.9069999,3.0,D1,73.0
BX,5217290,1949.0,24437.0,59362.0,59362.0,0.0,56.0,56.0,6.0,40.8681427,-73.9074703,3.0,D1,76.0
BX,110000,1923.0,11767.0,40000.0,40000.0,0.0,51.0,52.0,5.0,40.861579,-73.9027652,2.0,C6,102.0
BX,158000,1923.0,11767.0,40000.0,40000.0,0.0,51.0,52.0,5.0,40.861579,-73.9027652,2.0,C6,102.0
BX,149000,1923.0,11767.0,40000.0,40000.0,0.0,51.0,52.0,5.0,40.861579,-73.9027652,2.0,C6,102.0
BX,155000,1923.0,11767.0,40000.0,40000.0,0.0,51.0,52.0,5.0,40.861579,-73.9027652,2.0,C6,102.0
BX,229000,1923.0,11767.0,40000.0,40000.0,0.0,51.0,52.0,5.0,40.861579,-73.9027652,2.0,C6,102.0
BX,320000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,170000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,150000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,278000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,170000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,165000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,147000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,94000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,139900,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,119000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,135000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,115000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,170000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,152000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,33000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,170000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,400000,1955.0,82850.0,200000.0,200000.0,0.0,185.0,185.0,6.0,40.8694534,-73.9059318,3.0,D4,70.0
BX,195000,1964.0,27000.0,71640.0,71640.0,0.0,62.0,62.0,6.0,40.867594,-73.9077386,3.0,D4,61.0
BX,240000,1964.0,27000.0,71640.0,71640.0,0.0,62.0,62.0,6.0,40.867594,-73.9077386,3.0,D4,61.0
BX,450000,1964.0,27000.0,71640.0,71640.0,0.0,62.0,62.0,6.0,40.867594,-73.9077386,3.0,D4,61.0
BX,450000,1964.0,27000.0,71640.0,71640.0,0.0,62.0,62.0,6.0,40.867594,-73.9077386,3.0,D4,61.0
BX,450000,1964.0,27000.0,71640.0,71640.0,0.0,62.0,62.0,6.0,40.867594,-73.9077386,3.0,D4,61.0
BX,450000,1964.0,27000.0,71640.0,71640.0,0.0,62.0,62.0,6.0,40.867594,-73.9077386,3.0,D4,61.0
BX,450000,1964.0,27000.0,71640.0,71640.0,0.0,62.0,62.0,6.0,40.867594,-73.9077386,3.0,D4,61.0
BX,600000,1901.0,3815.0,1600.0,1600.0,0.0,1.0,1.0,2.0,40.8821113,-73.8955857,1.0,A1,124.0
SI,1150000,1960.0,4000.0,2150.0,2150.0,0.0,1.0,1.0,2.0,40.5931463,-74.0770006,1.0,A1,65.0
BX,725000,1920.0,2900.0,1660.0,1660.0,0.0,1.0,1.0,2.0,40.8720164,-73.89874,1.0,A5,105.0
QN,775000,1929.0,1600.0,2560.0,0.0,2560.0,1.0,2.0,2.0,40.7195153,-73.8437082,5.0,K2,96.0
BX,999999,1915.0,3818.0,2816.0,2068.0,0.0,1.0,1.0,2.0,40.8808527,-73.8969148,1.0,A1,110.0
BX,1200000,1910.0,3818.0,2116.0,2116.0,0.0,1.0,1.0,2.0,40.8807347,-73.8969258,1.0,A1,115.0
BX,590000,1899.0,2650.0,940.0,940.0,0.0,1.0,1.0,2.0,40.8777053,-73.9009444,1.0,A2,126.0
BX,670000,1901.0,297.0,948.0,642.0,0.0,1.0,1.0,2.0,40.8790077,-73.8994454,1.0,A5,124.0
BX,715000,1925.0,3700.0,2160.0,2160.0,0.0,1.0,1.0,2.75,40.8804446,-73.897881,1.0,A1,100.0
BX,680000,1915.0,1858.0,1944.0,1296.0,0.0,1.0,1.0,2.0,40.8819537,-73.8973796,1.0,A5,110.0
BX,901568,1938.0,2900.0,2310.0,1900.0,0.0,1.0,1.0,2.5,40.8826802,-73.9060541,1.0,A1,87.0
BX,400000,1940.0,1800.0,1782.0,1296.0,0.0,1.0,1.0,2.0,40.8826264,-73.9073706,1.0,A5,85.0
BX,670000,1940.0,1750.0,1782.0,1296.0,0.0,1.0,1.0,2.0,40.8829911,-73.9069469,1.0,A5,85.0
BX,890000,1940.0,1800.0,1782.0,1296.0,0.0,1.0,1.0,2.0,40.8828101,-73.907157,1.0,A5,85.0
BX,2550000,1920.0,13189.0,2304.0,1536.0,0.0,1.0,1.0,2.0,40.8836776,-73.90738,1.0,A1,105.0
BX,565000,1925.0,2950.0,1188.0,1188.0,0.0,1.0,1.0,2.0,40.8833252,-73.9027189,1.0,A9,100.0
BX,805000,1932.0,1250.0,1400.0,1400.0,0.0,1.0,1.0,2.0,40.885113,-73.9038917,1.0,A5,93.0
BX,999999,1940.0,4000.0,2544.0,2544.0,0.0,2.0,2.0,2.0,40.8703898,-73.8998887,1.0,B1,85.0
BX,1500000,1930.0,4330.0,7285.0,5721.0,0.0,10.0,10.0,2.0,40.883654,-73.8899091,2.0,C1,95.0
BX,1050000,1920.0,6302.0,2808.0,2808.0,0.0,2.0,2.0,3.0,40.8719213,-73.9031044,1.0,B2,105.0
BX,950000,1911.0,2800.0,2588.0,2588.0,0.0,2.0,2.0,2.0,40.8721771,-73.9036753,1.0,B1,114.0
BX,670000,1930.0,3267.0,2400.0,2400.0,0.0,2.0,2.0,2.0,40.8718917,-73.9037481,1.0,B1,95.0
BX,585000,1899.0,1483.0,1144.0,896.0,0.0,2.0,2.0,2.0,40.8778949,-73.90119,1.0,B2,126.0
BX,1300000,1960.0,5820.0,3212.0,2288.0,0.0,2.0,2.0,2.0,40.8823657,-73.8977117,1.0,B1,65.0
BX,600000,1935.0,2510.0,3960.0,2880.0,0.0,2.0,2.0,2.0,40.8752731,-73.9036419,1.0,B1,90.0
BX,999000,1910.0,2204.0,2342.0,2342.0,0.0,2.0,2.0,2.0,40.8781038,-73.9015802,1.0,B2,115.0
BX,1200000,1960.0,2862.0,2160.0,1440.0,0.0,2.0,2.0,2.0,40.8838306,-73.8968306,1.0,B1,65.0
BX,870000,1920.0,2480.0,2000.0,2000.0,0.0,2.0,2.0,2.0,40.8830186,-73.897302,1.0,B2,105.0
BX,985000,1920.0,4986.0,2751.0,1932.0,0.0,2.0,2.0,2.0,40.883484,-73.8959162,1.0,B9,105.0
BX,650000,1901.0,2500.0,1264.0,1264.0,0.0,2.0,2.0,2.5,40.8797921,-73.9085751,1.0,B3,124.0
BX,1525000,2017.0,5076.0,4718.0,3047.0,1671.0,2.0,3.0,3.0,40.8853176,-73.9056815,4.0,S2,8.0
BX,890500,1948.0,2500.0,1789.0,1260.0,0.0,2.0,2.0,2.0,40.8840947,-73.9039329,1.0,B1,77.0
BX,999000,1910.0,2400.0,2680.0,2680.0,0.0,2.0,2.0,2.0,40.8850686,-73.9032878,1.0,B1,115.0
BX,875000,1932.0,4000.0,2376.0,1728.0,0.0,2.0,2.0,2.5,40.8866229,-73.9042547,1.0,B2,93.0
BX,1100000,1960.0,6268.0,3100.0,2200.0,0.0,3.0,3.0,2.0,40.8849059,-73.8960984,2.0,C0,65.0
QN,1100000,1935.0,2800.0,1860.0,1860.0,0.0,2.0,2.0,3.0,40.7112723,-73.8453724,1.0,B9,90.0
BX,1050000,1930.0,3134.0,1440.0,1440.0,0.0,3.0,3.0,2.0,40.8849414,-73.8959718,2.0,C0,95.0
BX,1150000,1960.0,3134.0,3097.0,2200.0,0.0,3.0,3.0,2.0,40.8849633,-73.8958886,2.0,C0,65.0
BX,850000,1925.0,2500.0,3050.0,2440.0,0.0,3.0,3.0,2.0,40.8820029,-73.9068362,2.0,C0,100.0
BX,900000,1925.0,2500.0,3350.0,2680.0,0.0,3.0,3.0,2.0,40.8822356,-73.9060801,2.0,C0,100.0
BX,1540000,1930.0,4363.0,2990.0,2990.0,0.0,5.0,5.0,2.0,40.8828724,-73.8905107,2.0,C2,95.0
BX,5400000,1927.0,15000.0,78300.0,78300.0,0.0,60.0,60.0,6.0,40.8713392,-73.8996052,3.0,D1,98.0
BX,6317210,1929.0,17895.0,69960.0,69960.0,0.0,60.0,60.0,6.0,40.8831938,-73.8937685,3.0,D1,96.0
BX,3396799,1926.0,23070.0,88056.0,83856.0,4200.0,70.0,74.0,6.0,40.8832685,-73.8944194,4.0,D7,99.0
BX,4800000,2013.0,3120.0,12143.0,9137.0,3006.0,9.0,12.0,5.0,40.8821278,-73.9085466,4.0,D7,12.0
QN,180000,1925.0,4000.0,2097.0,2097.0,0.0,1.0,1.0,2.5,40.7144973,-73.8474066,1.0,A3,100.0
BK,180000,1935.0,2500.0,2720.0,2720.0,0.0,3.0,3.0,2.0,40.7054753,-73.9172179,2.0,C0,90.0
BX,175000,1960.0,16175.0,75390.0,75390.0,0.0,73.0,73.0,6.0,40.8767165,-73.9001286,3.0,D4,65.0
BX,228000,1960.0,16175.0,75390.0,75390.0,0.0,73.0,73.0,6.0,40.8767165,-73.9001286,3.0,D4,65.0
BX,219000,1960.0,16175.0,75390.0,75390.0,0.0,73.0,73.0,6.0,40.8767165,-73.9001286,3.0,D4,65.0
BX,170000,1960.0,16175.0,75390.0,75390.0,0.0,73.0,73.0,6.0,40.8767165,-73.9001286,3.0,D4,65.0
BX,260000,1963.0,29650.0,124045.0,117045.0,7000.0,135.0,135.0,7.0,40.8799883,-73.8971114,3.0,D4,62.0
BX,170000,1963.0,29650.0,124045.0,117045.0,7000.0,135.0,135.0,7.0,40.8799883,-73.8971114,3.0,D4,62.0
BX,174400,1963.0,29650.0,124045.0,117045.0,7000.0,135.0,135.0,7.0,40.8799883,-73.8971114,3.0,D4,62.0
BX,340000,1963.0,29650.0,124045.0,117045.0,7000.0,135.0,135.0,7.0,40.8799883,-73.8971114,3.0,D4,62.0
BX,173000,1962.0,32692.0,101500.0,98000.0,3500.0,100.0,100.0,7.0,40.8789248,-73.8987874,3.0,D4,63.0
BX,365000,1962.0,32692.0,101500.0,98000.0,3500.0,100.0,100.0,7.0,40.8789248,-73.8987874,3.0,D4,63.0
BX,230000,1962.0,32692.0,101500.0,98000.0,3500.0,100.0,100.0,7.0,40.8789248,-73.8987874,3.0,D4,63.0
BX,140000,1962.0,32692.0,101500.0,98000.0,3500.0,100.0,100.0,7.0,40.8789248,-73.8987874,3.0,D4,63.0
BX,190000,1955.0,26160.0,77760.0,77760.0,0.0,78.0,78.0,6.0,40.874892,-73.9041812,3.0,D4,70.0
BX,250000,1955.0,26160.0,77760.0,77760.0,0.0,78.0,78.0,6.0,40.874892,-73.9041812,3.0,D4,70.0
BX,170000,1955.0,26160.0,77760.0,77760.0,0.0,78.0,78.0,6.0,40.874892,-73.9041812,3.0,D4,70.0
BX,19608,1960.0,21395.0,77000.0,77000.0,0.0,72.0,72.0,7.0,40.8824527,-73.8967098,3.0,D4,65.0
BX,280000,1960.0,21395.0,77000.0,77000.0,0.0,72.0,72.0,7.0,40.8824527,-73.8967098,3.0,D4,65.0
BX,175000,1964.0,13300.0,43645.0,43645.0,0.0,53.0,53.0,6.0,40.8789579,-73.9021539,3.0,D4,61.0
BX,333606,1964.0,13300.0,43645.0,43645.0,0.0,53.0,53.0,6.0,40.8789579,-73.9021539,3.0,D4,61.0
BX,245000,1961.0,14125.0,65000.0,65000.0,0.0,66.0,66.0,6.0,40.8787166,-73.9023387,3.0,D4,64.0
BX,164000,1961.0,14125.0,65000.0,65000.0,0.0,66.0,66.0,6.0,40.8787166,-73.9023387,3.0,D4,64.0
